event_id,category_id,user_id,user_name,user_past_event,review_id,rating,date,text
111,1,157,Ani Susanto,"4, 1",11151157,5,7/2/2022,"Pengalaman baru anakku jalan-jalan di Dufan, meskipun ga semua bisa dinaikin krn penuh..."
3659,6,76,Sinta Hidayat,"3, 2",36595676,5,7/1/2022,bagus banget dah rekomendasi banget murah banget
1531,5,183,Siti Nugroho,"4, 6",153155183,5,6/29/2022,cara redeem tiket mudah...
1649,6,92,Andi Susanto,"4, 4",16495692,5,6/20/2022,"Sangat menyenangkan, gak salah ambil cuti"
3454,4,167,Fandi Hermawan,"3, 1",345454167,5,6/8/2022,"semua keren, tapi istana boneka kotor sekali banyak sarang laba-laba dan terlihat sekali sudah sangat tua."
1553,5,60,Rudi Septiani,"6, 2",15535560,5,5/30/2022,awalnya deg-degan bisa ga ya dipakai... bisa ga ya diaktivin annual passnya... tp penasaran... akhirnya saya beli ticket ini di treveloka... dan mencoba untuk aktifkan... dan Allhamdulilah ternyata bisa...
118,1,44,Arif Sari,"2, 4",1185144,5,5/27/2022,keseruan tiada tara... seneng bahagia bangett bisa refreshing otak
1643,6,109,Ani Sari,"4, 5",164356109,5,5/5/2022,lucu sih recommend deh tp jangan pas liburan gais rame bgt
3658,6,185,Budi Wijaya,"6, 3",365856185,5,7/20/2023,"tempat rekreasi yang sangat menyenangkan utk keluarga, terutama anak2 jadi lebih tahu banyak tentang dunia laut."
111,1,49,Fajar Hidayat,"3, 1",1115149,5,6/12/2023,bagus..bersih..hepii bawa anak..belajar mengenal hewan laut..ada atraksi kasih makan hewan laut..👍👍
3164,1,161,Lina Nugroho,"6, 5",316451161,5,6/2/2023,sangat menyenangkan dapat melihat kehidupan biota laut walaupun antriannya panjang sekali.
1417,4,138,Joko Hermawan,"4, 1",141754138,5,10/16/2022,sudah lama tidak ke sea world dan ocean dream. ternyata sekarang tempatnya lebih keren dan lebih fun. beli tiket online lebih cepat prosesnya dan lebih murah
1423,4,75,Citra Sari,"2, 5",14235475,5,8/17/2022,"Tempatnya tidak terlalu luas, lumayan banget diskon dari traveloka, jauh lebih murah"
3164,1,22,Fajar Wijaya,"2, 6",31645122,5,7/11/2022,"tempatnya bagus dan nyaman, beli tiketnya mudah"
1215,2,187,Bambang Saputra,"3, 1",121552187,5,5/16/2022,lebih mudah tidak perlu antri beli tiket kawasan ancol & seaworld tinggal scan barcode
1422,4,18,Rudi Santoso,"4, 2",14225418,5,5/14/2022,"seruuuu, terima kasih traveloka"
1528,5,4,Dina Utami,"6, 2",1528554,5,5/8/2022,sangat mengesankan dan cocok buat anak-anak
116,1,117,Wahyu Sari,"4, 2",11641117,4,6/27/2023,"tiket aman dan dapat digunakan, disarankan datang lebih awal supaya semua fasilitas bisa dinikmati apalagi jika ternyata datang bersamaan dengan rombongan2 bus ,"
1639,6,98,Agus Hidayat,"3, 6",16394698,4,5/21/2023,jalan kakinya jauh dr tmpt drop mobil sambungan
1528,5,131,Dian Purnama,"3, 5",152845131,4,5/17/2023,"tambahan biaya 40K/org buat shuttle, saran baiknya ngga usah pakai shuttle lebih baik jalan kaki saja"
1644,6,61,Agus Setiawan,"4, 5",16444661,4,8/19/2023,Seruuuu abizzzz next nanti datang lagi bareng mas pacar wkwkwk
1638,6,10,Dina Susanto,"4, 5",16384610,4,10/31/2022,"sudah lama banget ga ke dufan, skrg permainannya tambah byk, makin keren dan untuk kebersihan nya tlg diperhatikan daun2nya byk bertebaran. klo bs pake aja mobil penyapu jalan biar lebih efisien membersihkan sampah2 daun tersebut."
1313,3,93,Hadi Putri,"5, 6",13134393,4,5/15/2022,"Anak-anak kurang nyaman karena agar remang-remang gitu, agak ngap jg yaa 😄 Apa karena kebanyakan pengunjung karena libur lebaran"
1637,6,68,Wahyu Wijaya,"4, 6",16374668,4,5/10/2022,it would be so much better utk ganti interior spy lebih modern
1519,5,184,Dewi Hadiwijaya,"2, 1",151945184,4,5/8/2022,"semoga selalu ada promo untuk liburan, dan kenyamanan tempat rekreasi lebih ditingkatkan"
3166,1,199,Rudi Putri,"2, 1",316631199,3,11/27/2023,bagus
1638,6,51,Fandi Pratama,"2, 1",16383651,3,10/31/2023,baik
1639,6,189,Arif Putri,"4, 2",163926189,2,7/22/2023,"Cukup kecewa, karena kamar hotel penuh malah di publish. Alhasil harus refund dengan jangka waktu yg lama. Sangat merugikan konsumen, karena kesalahan bukan dr konsumen. Tapi proses nya lama sekali 14 hari kerja."
1638,6,120,Dewi Septiani,"5, 3",163826120,2,10/28/2022,Kenapa saya ga bisa pesen tiket pesawat ya? Gagal mulu
114,1,160,Hadi Hadiwijaya,"2, 4",11421160,2,5/4/2022,Hotel tidak akurat sesuai dengan yang tersedia dan malah saya harus nambah 150 ribu karena adanya unit berbeda dan nota ditulis tapi dibawa pihak hotel ditaruh map hmmm customer care saya ingin menyampaikan keluhan tetapi nada dering terus diputar lagu sampai pulsa saya 50k habis mungkin bisa diperbaiki.
119,1,70,Fandi Hadiwijaya,"1, 4",1192170,2,8/24/2021,washap
1110,1,73,Hadi Santoso,"6, 3",11102173,2,5/14/2021,Barau download
117,1,41,Wahyu Susanto,"5, 4",1172141,2,9/5/2023,"Sebenarnya Aplikasinya ok, sangat membantu, tapi kenapa poin sy selalu hilang, padahal transaksi sy ada banyak dan setiap selesai misi transaksi sy selalu dapat pesan bahwa poin sy bertambah, tapi kalau sy cek brp poin sy yg sdh terkumpul di dalam aplikasinya, malah dibilang nol (belum ada poin yg terkumpul) lalu kemana poin sy????"
1642,6,149,Dian Setiawan,"2, 4",164226149,2,5/12/2023,Gk bs di ganti kota nya
3170,1,109,Ani Sari,"4, 5",317011109,1,11/6/2023,Saya mau review jujur. Ternyata yang memberi rating di apk ini tidak semuanya jujur. Ada kerabat dekat saya yg diajak untuk bergabung Traveloka partner ship dan akan diberikan insentif. Tapi setelah lebih dari 3 hari insentif ga dikasih dan nomor kerabat dkt sy di blok. Memang insentifny tidak seberapa. Tapi kalo cara kerjany seperti itu sama saja membohongi banyak pihak. Terimakasih
3455,4,72,Wahyu Kurniawan,"5, 3",34551472,1,10/3/2023,"Ada apa ya dengan aplikasi traveloka ,, tlp ke cs malah tambh ribet ga ngerti kaya ngomong sama robot ga nemu titik keluar nya , mau chat cs juga malah keluar keluar di perbaruin kok malah gtu hadehhh,, Alhamdullillah setelah komplen ke ig dll akhirnya slsai juga perkara saya , semoga kedepan nya cs traveloka cepat tanggap ,, agar konsumen seperti saya semakin nyaman dn percaya pakai traveloka ."
3454,4,41,Wahyu Susanto,"5, 4",34541441,1,9/23/2023,Skor paylater turun padahal pembayaran tepat waktu terus. Harusnya naik Krn pemakaian rutin dan pembayaran tepat waktu ini malah turun .aneh.Traveloka payah.
1529,5,108,Dewi Hadiwijaya,"6, 6",152915108,1,9/26/2023,"saya pesan hotel 26 september/malam tadi melalui mobal banking/llifestyle di mobal banking sudah berhasil pembayaran lalu pas saya cek orderan gagal tentu dari pihak hotel tidak menerima adanya bokingan atas nama saya alamsyah sedangkan uang saya ke ambil,mohon kerjasamanya kembalikan uang saya,di tunggu itikad baiknya 1x24jam."
1530,5,38,Maya Utami,"2, 1",15301538,1,8/4/2023,Tidak bisa refund dan reschedule
1111,1,192,Joko Hadiwijaya,"1, 3",111111192,1,6/7/2023,"lepas tangan masalah refund gudfest yg batal, tidak ada solusi, pdhl beli tiketnya di mereka"
1528,5,123,Lina Hartono,"6, 5",152855123,5,7/7/2022,ter the best dufan dari dulu... plus ditambah fasilitas fast track
1638,6,91,Bambang Wijaya,"1, 2",16385691,5,7/5/2022,"sangat berkesan dan semua wahana sangat kami nikmati, pokoknya happy banget"
3658,6,180,Andi Susanto,"6, 5",365856180,5,7/5/2022,"Pada awalnya ketika konfirmasi telepon dan chat ke CS Traveloka, dikatakan tidak perlu booking harian. Ternyata sesampainya masih harus booking/reservasi terlebih dahulu via web. Pembelian di Traveloka tidak ada masalah, ticket annual pass berhasil dipakai."
1644,6,92,Andi Susanto,"4, 4",16445692,5,6/3/2022,Pengalaman yang sangat luar biasa
1638,6,133,Dewi Sari,"6, 5",163856133,5,5/27/2022,semuanya enak dan sudah sesuai dengan protokol kesehatan
122,2,90,Dina Saputra,"1, 2",1225290,5,5/22/2022,"pas ke Dufan sedang tidak terlalu ramai, tapi banyak wahana yg sedang dalam proses maintenance"
3164,1,179,Andi Susanto,"1, 6",316451179,5,5/15/2022,happy bgt dpt diskon gede buat annual pass. jd bisa sering-sering ke dufan deh hehe
1332,3,170,Andi Sari,"4, 6",133253170,5,5/7/2022,sangat sangat seru sekali dan ada pertunjukannya
1648,6,148,Fajar Setiawan,"6, 4",164856148,5,11/20/2023,"tempat nya nyaman,bersih,aman..."
3454,4,52,Ani Nurhayati,"2, 2",34545452,5,10/12/2023,"AC nya dingin, staff sangat knowledgeable 🥰"
3168,1,40,Joko Sari,"5, 6",31685140,5,6/22/2023,mantabs
1637,6,44,Arif Sari,"2, 4",16375644,5,4/10/2023,sangat menyenangkan dan liburan sambil belajar dgn keluarga
3657,6,137,Dina Pratama,"4, 4",365756137,5,9/26/2022,"sangat mudah dan cepat, terima kasih traveloka"
3166,1,110,Fajar Wijaya,"3, 6",316651110,5,8/22/2022,bagus untuk edukasi anak-anak mengenai alam laut
1642,6,26,Citra Sari,"5, 1",16424626,4,5/2/2022,"Bagus, cocok buat yang suka foto"
1649,6,62,Joko Sari,"6, 1",16494662,4,7/21/2022,Cepet redeem voucher ga perlu ribett
1650,6,28,Fandi Putri,"5, 1",16504628,4,7/10/2022,"Kesana waktu liburan rame banget, cape ngantrinyaaa"
1528,5,116,Fandi Hartono,"2, 1",152845116,4,6/20/2022,So far so good... Fasilitasnya sudah oke dan sudah nyaman sekali utk berwisata keluarga... Kalo bisa ditambah lagi wahana-wahana baru yg lebih kereen... Berkembang terus ya Dufan... Aminnn
1637,6,164,Bambang Purnama,"2, 3",163746164,4,6/15/2022,pengalaman yg menyenangkan 🥰🥰🥰
1648,6,171,Andi Santoso,"4, 3",164846171,4,6/12/2022,"mohon diperbaiki kebersihannya yaa, kotor dan tidak terlihat petugas bersih-bersih."
3454,4,82,Fandi Nurhayati,"3, 2",34544482,4,6/10/2022,"puas, cuma ga bisa main semua wahana karena harus melanjutkan perjalanan. next time semangat lagi."
3659,6,157,Ani Susanto,"4, 1",365946157,4,1/11/2023,"lumayan menghibur, cmn shark nya kecil ya"
1650,6,9,Dina Pratama,"2, 3",1650469,4,10/8/2022,bagus dan menarik tempat dan hiburannya. cocok untuk edukasi
1638,6,191,Rudi Hermawan,"5, 6",163846191,4,7/12/2022,"komplit, apa apa ada. tapi lumayan panas"
1424,4,59,Siti Rahayu,"3, 5",14244459,4,5/22/2022,sedikit panas dan registrasinya ngantrinya lama bgt
3659,6,193,Dina Wijaya,"4, 5",365946193,4,5/6/2022,sebenarnya kalo liburan pasti rame jadi siap-siap bermacetan dan antrian yang cukup panjang. tapi kalo hari biasa sepertinya tidak begitu ramai
1649,6,58,Joko Septiani,"2, 5",16493658,3,4/25/2023,untuk sea worldnya bagus banget anak2 suka dan happy banget disana. cum sangat menyesal membeli paket ocean dream krn dsna trnyata tdk menarik dan merasa tlh buang2 uang.
1111,1,187,Bambang Saputra,"3, 1",111131187,3,5/6/2022,rame krn libur lebaran jadi kurang menikmati macet parah masuk gerbangnya
1528,5,90,Dina Saputra,"1, 2",15283590,3,9/29/2023,Muumm7 muumuu Z mmm
3169,1,58,Joko Septiani,"2, 5",31693158,3,8/11/2023,Diskon banyak yang keluar negri dari Papua coba kasih diskon dong
1531,5,132,Joko Hartono,"1, 3",153125132,2,7/1/2023,"Lumayan efisien buat pesan tiket pesawat dan liat harga tiket ditanggal tertentu, tapi ""Gila sih dana refund potongan nya gede banget hampir 50%"""
3455,4,76,Sinta Hidayat,"3, 2",34552476,2,12/17/2022,"Tolong kebijakanya knp akun sy harganya slallu tinggi dibndingkan tmn""sy,"
1531,5,6,Arif Putri,"5, 2",1531256,2,10/31/2022,"Cara mengaktifkan kembali tiket paylater gimana yah,"
3166,1,133,Dewi Sari,"6, 5",316621133,2,8/21/2022,"Ribet,,menggunakan payletter ajh,,tidak bisa"""
3169,1,102,Lina Nurhayati,"1, 2",316921102,2,5/24/2022,Usahakan puaskan pelanggannya..
1114,1,78,Fandi Putri,"3, 3",11142178,2,12/5/2021,Mau update no handphone gangguan terus min
1636,6,186,Budi Wijaya,"1, 4",163626186,2,9/11/2023,Ini kenapa gk bisa di buka ya...
1111,1,45,Siti Kurniawan,"1, 1",11112145,2,7/17/2023,Coba dulu
1530,5,82,Fandi Nurhayati,"3, 2",15302582,2,7/8/2023,Paylater dibekukan
1424,4,181,Andi Hadiwijaya,"3, 2",142424181,2,7/8/2023,"Jaringan,wipi"
3165,1,61,Agus Setiawan,"4, 5",31652161,2,5/22/2023,Oke
1636,6,168,Lina Kurniawan,"2, 2",163626168,2,5/19/2023,Baru pertama download dan daftar pakai nomor hp dan ada yg telp.... dimasukin berkali kali kok gak berhasil ya
3657,6,133,Dewi Sari,"6, 5",365726133,2,5/17/2023,Ini emang udah gk ada menu bioskop apa gimana?
1647,6,22,Fajar Wijaya,"2, 6",16472622,2,4/24/2023,App ini semakin lama semakin tidak profesional. Mulai ragu dengan layanannya.
1637,6,8,Bambang Kurniawan,"2, 1",1637168,1,12/1/2023,"Setelah sekian lama menggunakan traveloka kali ini saya kecewa, membayar paylater tidak pernah telat namun limit tidak kembali, padahal biasanya setelah membayar tagihan limit dikembalikan, namun sekarang malah menjadi 0 rupiah, di apk tertulis penggunaan limit tidak sehat dan pembayaran lancar. Aneh, paylater tidak digunakan masalah, dipakai pembayaran lancar dianggap limit telah melampaui batas, dibayar limit tidak kembali, maunya apa ???"
114,1,135,Sinta Hermawan,"1, 5",11411135,1,9/25/2023,"Kenapa sekarang Pembayaran kartu kredit traveloka paylater dari aplikasi traveloka gak bisa langsung bayar di aplikasi, sekarang malah diarahkan melalui e comerce, setelah bayar di e comerce pun gak langsung masuk . Nunggunya lama"
1647,6,163,Budi Susanto,"6, 3",164716163,1,11/12/2023,Pelayanan cs mengecewakan
1647,6,153,Budi Hartono,"5, 2",164716153,1,11/8/2023,paylater ga pernah disetujui
1423,4,96,Budi Sari,"3, 2",14231496,1,11/6/2023,Lemot
1531,5,124,Fandi Setiawan,"5, 4",153115124,1,11/3/2023,"Saya biasa pesan hotel disini. Namun 3 hari yg lalu saya pesan hotel, berhasil bayar namun tiket tdk tercetak. Sehingga saya tidak bisa chekin. Sudah minta bantuan admin tiketdotcom unt ajukan pengembalian katanya diminta 1x hari kerja. Sdh lwt 1x hari kerja uang belum juga kembali. Ini saya komplai lqgi, suruh nunggu lagi. Saya minta niat baiknya tiketdotcom untuk mengembalikan uang saya. Saya sangat kecewa dan sangat tidak puas dengan kejadian ini.... semoga segera kembali uang saya"
1643,6,63,Desi Putri,"2, 5",16431663,1,10/16/2023,"Apk nya sih bagus, tp pihak pendanaan indodana tidak bagus. Payletter baru 1 mgguan di pakai dan sudah di bayar juga tagihannya tapi setelah di bayar mau di pakai lagi malah di suspense."
1652,6,11,Arif Sari,"5, 2",16521611,1,9/1/2023,"Aplikasi gk bener Cek hotel terdekat di suatu tempat, lokasinya 305 meter dari lokasi (sudah klik map yang di aplikasi juga) Pas sudah dibooking, malah keluar alamat aslinya jauh banget dari lokasi yang dituju"
1641,6,182,Siti Utami,"5, 4",164116182,1,8/5/2023,"Saya sudah bayar pakai OVO, saldo terpotong namun e tiket belum terbit dan pesanan kadaluarsa. Tolong dikembalikan"
1423,4,97,Dewi Hidayat,"2, 2",14231497,1,8/5/2023,"Menyedihkan, kecewa dan tidak mau pakai aplikasi ini lagi, sudah payment tapi E Tiket nya tidak keluar!!!"
1640,6,34,Bambang Putri,"3, 5",16401634,1,8/5/2023,"Sudah melakukan pembayaran tapi tidak di konfirmasi dan tidak ada kode booking. CS dihubungi yang menjawab bot semua, dikirim melalui email tapi tidak ada tanggapan, bingung mau menghubungi kemana lagi. Dana sudah dipotong tapi tidak ada kejelasan, pelayanannya buruk dan tidak ada pertanggung jawaban"
1334,3,53,Wahyu Santoso,"4, 5",13341353,1,6/6/2023,"saya memesan tiket untuk tanggal 7 malah keluar tanggal 6, saya sudah membayar dan tiket hangus begitu saja, saya sudah ajukan kesalahan apk ke customer care nya dan pada pihak maskapai hingga sujud & berlutut tapi tidak ada kabar, saya sampai memohon karna saya tidak cukup uang beli tiket lagi, sakit hati saya karna ada orang tua saya juga ikut menangis."
119,1,105,Siti Susanto,"2, 6",11911105,1,5/15/2023,Buruk
3170,1,87,Budi Setiawan,"3, 5",31701187,1,4/21/2023,"Terlalu banyak scam, harga sekarang mahal dibanding app lain, untuk yang pesan hotel harus hati2 aplikasi ini sering menyesatkan baik untuk tanggal dan hotel harus benar2 teliti untuk pakai app ini, uninstall now, never use tiket com anymore!!!!!!!!!!!!!"
1644,6,71,Hadi Putri,"3, 3",16441671,1,4/5/2023,"APLIKASI TERJELEK DI SELURUH DUNIA....MAU REFUND AJA RIBET BANGET PAKE NUNGGU LAMA SEGALA...WEY ITU UANG GUE,,KALIAN JANGAN NAHAN² APA YG BUKN MILIK KLIAN ............"
3657,6,46,Dian Wijaya,"2, 2",36575646,5,5/30/2022,seruuu dan menyenangkan bersama keluarga
1420,4,154,Dian Nurhayati,"5, 3",142054154,5,5/30/2022,"menyenangkan, bikin anak-anak happy"
3169,1,195,Rudi Purnama,"2, 4",316951195,5,5/23/2022,"kereen pokoknya, murmer jg dpt potongan pake debit BRI☝️🤗"
1644,6,156,Lina Kusuma,"4, 3",164456156,5,5/16/2022,"senang liat anak-anak happy😃, minta balik lagi... next month yaaa Insyaallah"
1646,6,182,Siti Utami,"5, 4",164656182,5,9/29/2023,"di sea world anak2 belajar mengenai berbagai jenis ikan2, dan mengenal banyak jenis ikan dan biota laut, next time kita ke sana lagi👍👍"
1530,5,150,Dina Susanto,"2, 6",153055150,5,1/24/2023,"enak,mudah, bersih, semuanya tersedia dan tempatnya bermain juga ada+bisa ke pantai ancolnya yg saya juga udah lama sekali tidak kesana"
3169,1,47,Fandi Kurniawan,"5, 6",31695147,5,11/14/2022,mantabzzz untuk liburan bersama keluarga
3162,1,175,Siti Septiani,"2, 5",316251175,5,9/21/2022,redeem tiket mudah dan praktis
119,1,192,Joko Hadiwijaya,"1, 3",11951192,5,8/27/2022,pengalaman yang tidak pernah lupa
1643,6,149,Dian Setiawan,"2, 4",164356149,5,6/20/2022,"awalnya ku pikir seaworld itu gede, ternyata nggak, nggak seperti dufan yg bs ngabisin seharian, seaworld 1,5 jam dah bosen banget"
1424,4,186,Budi Wijaya,"1, 4",142454186,5,6/10/2022,Keren tempatnya... anakku suka...
1212,2,37,Lina Susanto,"2, 2",12125237,5,5/25/2022,Pengalaman yang sangat menyenangkan bersama Traveloka.
1648,6,95,Ani Pratama,"3, 5",16484695,4,8/23/2022,so happy... ada wahana baru dunia kartun dgn banyak spot foto lucu2 dan spesial hari kemerdekaan ada atraksi marching band agustusan.
1642,6,200,Dina Susanto,"5, 4",164246200,4,7/8/2022,"untuk kebersihan di dalam dufannya lumayan bersih, cuman disitu banyak bgt yg ga pake masker dan banyak yg saat antri tidak melakukan social distance padahal udah disediain kotaknya. kalau mau dateng ke dufan mending dateng pagian karena antrinya bakal panjang bgt kalo datengnya pada siang hari."
1422,4,124,Fandi Setiawan,"5, 4",142244124,4,7/5/2022,"bagus, kebersihan perlu ditingkatkan lagi"
3169,1,194,Andi Putri,"4, 4",316941194,4,7/5/2022,"Tempat wisata yang menyenangkan, terutama bagi anak-anak... Sayangnya tidak semua wahana dapat dinikmati karena antrian yang panjang dan lama. Saran saja, mohon disediakan personil yang dapat membantu aktivasi e-card, karena tidak semua orang bisa melakukannya hanya melalui gambar/panduan."
115,1,31,Dian Hidayat,"3, 5",1154131,4,11/14/2022,"Barcode dari Traveloka harus ditunjukkan ke loket tiket terlebih dahulu, baru nanti dicek dan diprint tiket untuk naik Gondola."
1418,4,143,Agus Putri,"3, 3",141844143,4,7/8/2022,Tiket lebih murah dan mudah redemptionnya
1531,5,75,Citra Sari,"2, 5",15314575,4,5/5/2022,"datang pas hari raya Idul Fitri ke 2... penuh sekali, sudah hampir 15 tahun baru ke seaworld lagi... masih seperti dulu"
3659,6,55,Joko Sari,"6, 6",36593655,3,8/13/2023,"pas kesana spot foto2 keren sama tempat tari kecaknya disewa orang turkey katanya, kesel banget deh udah jauh2 staff security nya pas ditanya dimana tari kecak diarahkan ke musium yg lg ada acara lomba gak bs masuk juga... jd bayar itu cuma lihat tari kecak di area yg minim banyak turis juga balik lg... gak dpt foto keren"
1212,2,104,Fajar Utami,"2, 5",121232104,3,7/7/2023,"Sangat mengecewakan banyak wahana yg tutup/tidak beroperasi... dengan harga tiket segitu tdk worth it bgt, mohon pihak DUFAN menindaklanjuti"
1423,4,80,Sinta Susanto,"5, 2",14233480,3,4/22/2023,Sedikit membingungkan prosedur redemption voucher nya
1645,6,193,Dina Wijaya,"4, 5",164536193,3,6/27/2023,Sudah cukup lama pakai aplikasi ini tapi nggak pernah dapet reward apa apa
1531,5,32,Ani Setiawan,"6, 3",15312532,2,7/3/2022,"ticketnya mahal, dalamnya cuman itu itu aja"
1110,1,128,Bambang Utami,"3, 6",111021128,2,5/6/2022,membludag parah. tempat sangat ramai manusia. saling berdesak-desakan. seharusnya diberi kapasitas maksimal. jangan semuanya bisa pesan terus bisa masuk. saya bawa bayi kegencet gencet buat masuk doang.
1416,4,13,Hadi Kurniawan,"4, 3",14162413,2,8/1/2023,Harga gak tll jauh beda dgn apps lain. Kelengkapan pilihan layanan juga mirip lah dengan apps sebelah. Utk paylaternya indo dana jauh kalau dibanding shoppee. Utk apps ini saya coba test untuk telat bayar tagihan 4hari saja sudah kena denda 10% wow banget. Somehow not recommended.
1642,6,191,Rudi Hermawan,"5, 6",164226191,2,9/28/2022,Kenapa tiket pay later saya di non aktifkan ..padahal saya bayar tepat waktu ...
3166,1,66,Agus Wijaya,"5, 3",31662166,2,5/21/2022,"Aplikasi tidak bisa digunakan untuk membeli tiket kereta, error terus, kode promo tidak bisa dipakai padahal pengguna baru"
111,1,166,Fajar Nurhayati,"3, 5",11121166,2,6/11/2021,Mau beli tiket tapi form pemesanan gagal menampilkan halaman terussss padahal jaringan Internetku dah stabil :(
1651,6,20,Arif Septiani,"6, 3",16512620,2,11/20/2023,"Bikin kecewa,limit payletter turun terus padahal pembayaran selalu tepat waktu bahkan sblm jatuh tempo udah dibayar..hadechhh"
1424,4,9,Dina Pratama,"2, 3",1424249,2,10/25/2023,Apakah Traveloka ini mengadakan hadiah lewat telegram???
3166,1,188,Siti Setiawan,"6, 6",316621188,2,8/10/2023,Masa saya check in pilih kursi 8e dan 8f dengan jelas sampe udah saya cek lagi sblm klik check ini bisa2nya di boarding pas berubah jdi 8e dan 32f yg bener aja ni aplikasi gimana sih? Nyesel gak ada screenshoot kalo enggak udah dilampirin sebagai bukti!!!
1417,4,146,Rudi Susanto,"6, 1",141724146,2,7/26/2023,Saya dengan ini menghapus apk trveloka...semua data termasuk uplod ktp dan wajah sy..ay nytakan tdk berlaku..krna apk sdh sy uninstal .
1418,4,70,Fandi Hadiwijaya,"1, 4",14182470,2,6/17/2023,mahal harganya dan transfer di beberapa bank tertentu sering bermasalah
1649,6,185,Budi Wijaya,"6, 3",164926185,2,6/13/2023,TRAVELOKA SEKARANG LAMBAN. TIDAK SEPERTI DULU. DULU SAYA PESAN HOTEL VOUCHERNYA CEPAT KELUAR. SEKARANG LAMBAT NYA MINTA AMPUN. APLIKASI APA INI
1333,3,76,Sinta Hidayat,"3, 2",13332376,2,6/1/2023,Setiap pesan 2 pesanan slalu yg 1 nya e tiket tertunda. Tolong di perbaiki
1651,6,147,Fajar Saputra,"6, 2",165116147,1,12/9/2023,Perasaan pembayaran pas.. tp kenapa limit dikurangin yah.. padahal aktif bayar terus...j
115,1,134,Maya Septiani,"2, 4",11511134,1,9/20/2023,"Tidak sengaja terupdate, kolom diskonnya berubah menyusahkan, kembalikan seperti dulu saja.. tks"
3166,1,151,Maya Hidayat,"2, 3",316611151,1,10/26/2023,sya tdk pernah ada buat akun. kenapa tiba tiba ada pinjaman pay later yg mengatasnamakan sya. bagaimana tindak lanjutnya ini . krn sangat merugikan sya secara pribadi
1110,1,107,Citra Rahayu,"1, 5",111011107,1,12/5/2023,"Referralnya kaya tipuan gt. Dikasih banyak alesan biar ga dapet. Referral pertama katanya ga ada jejak. kok bisa ga ada jejak??? bukti kirim lewat WA aja udah kasih. system mreka yg ga sempurna donk? Referal ke 2 katanya sama hp? Loh wa k wa blum lg nama, profile, hp smua beda. KTP pun ada @@"
1638,6,116,Fandi Hartono,"2, 1",163816116,1,10/10/2023,"Pengurangan refund 40% , kenapa besar sekali ? Tidak sesuai dengan ekspetasi.. Mohon beri penjelasan terkait pengurangan dana pengembalian refund.. Di app tidak ada rincian biaya pengurangan ny pula !!!"
3163,1,20,Arif Septiani,"6, 3",31631120,1,8/6/2023,"SANGAT MENGECEWAKAN! sudah berkali kali pesan tidak ada masalah, udah percaya sama apk ini tapi kemarin saya pesan, berhasil tf namun status pembayaran belum terbayar. saya langsung hubungi pihak hotel ternyata nama bookingan saya belum terdaftar. saya sudah melaporkan kepada cs belum juga ditindak lanjuti."
1519,5,23,Fajar Kusuma,"4, 1",15191523,1,8/5/2023,"Buruk seburuk buruk nya , tiket hotel sudah di bayar tapi voucher tida kunjung terbit sampai waktu nya habis , di telfon katanya di proses tapi sampai saat ini gaada melanjutan , di wa bbrp kali bales lalu hilang gaada kabar , di email cuek . Not recommended!"
1114,1,83,Sinta Nurhayati,"5, 5",11141183,1,6/9/2023,"Opsi bis dan travel ga berfungsi. Yg fast respons cuma tiket pesawat, kereta dan hotel. Sisanya lelet."
1332,3,80,Sinta Susanto,"5, 2",13321380,1,6/5/2023,"Dear tiket, Kenapa saya diblock?"
1636,6,192,Joko Hadiwijaya,"1, 3",163616192,1,6/1/2023,"Parah ya sekarang menu reschedule cuma pajangan, aslinya gabisa semudahbl itu,katanya terkendala.. tapi gatau kapan selesainye, ujung2 disuruh urus sendiri nel maskapai.. heloooo ngapain w beli di elu.. kalo gamau repot ngurus..payah lo.. uninstal fix"
3164,1,185,Budi Wijaya,"6, 3",316411185,1,5/26/2023,Mengecewakan..sudah full bayar hotel tapi saat chek in kamar penuh semua.dan tidak bisa direfund.
115,1,9,Dina Pratama,"2, 3",115119,1,4/2/2023,Untuk cek yg Bus dan travell luamaaaaa
1418,4,197,Dian Sari,"6, 3",141854197,5,7/3/2022,seru sekarang bisa main bareng temen-temen
1651,6,63,Desi Putri,"2, 5",16515663,5,6/29/2022,"permainannya bagus, lokasinya bagus, pemandangannya bagus, kebersihannya bagus..."
1420,4,75,Citra Sari,"2, 5",14205475,5,6/26/2022,"Dari segi petunjuk arah, petugas yg standby, semuanya sdh ok ya"
1530,5,56,Desi Putri,"1, 3",15305556,5,5/28/2022,seru... kalau mau ke dufan dari pagi spy semua permainan bs dinaiki 😎
3165,1,88,Fajar Hadiwijaya,"2, 6",31655188,5,5/26/2022,"Suasananya bersih dan teratur, rekomen untuk rekreasi keluarga dan muda mudi"
1642,6,135,Sinta Hermawan,"1, 5",164256135,5,5/23/2022,"Proses redeem voucher mudah, tidak perlu antri"
1422,4,72,Wahyu Kurniawan,"5, 3",14225472,5,5/20/2022,"Alwaya having fun, yok lagi yok"
118,1,76,Sinta Hidayat,"3, 2",1185176,5,5/15/2022,dengan ini mempermudah masuk dan pelayanannya juga bagus
116,1,137,Dina Pratama,"4, 4",11651137,5,6/27/2023,Hewan yg hidup di laut dan burung2 sangat beragam. Sehingga bisa menikmati keindahan ciptaanNya..
